слой,орган,образец,идентификатор,группа,значение
пациент,лёгкое,56,lu_adc_GSE131907|lu_adc_GSE131907_P3012,MHC-I presentation,7.540836334228516
пациент,лёгкое,57,lu_adc_GSE131907|lu_adc_GSE131907_P3013,MHC-I presentation,3.6978797912597656
пациент,лёгкое,58,lu_adc_GSE131907|lu_adc_GSE131907_P3016,MHC-I presentation,12.397911071777344
пациент,лёгкое,59,lu_adc_GSE131907|lu_adc_GSE131907_P3017,MHC-I presentation,5.809429168701172
пациент,лёгкое,60,lu_adc_GSE131907|lu_adc_GSE131907_P3019,MHC-I presentation,10.344135284423828
пациент,лёгкое,61,lu_adc_GSE146100|lu_adc_GSE146100_lung_immuno,MHC-I presentation,7.667095184326172
пациент,лёгкое,62,lu_adc_codeocean|lu_adc_codeocean_p018,MHC-I presentation,7.458896636962891
пациент,лёгкое,63,lu_adc_codeocean|lu_adc_codeocean_p019,MHC-I presentation,2.6985321044921875
пациент,лёгкое,64,lu_adc_codeocean|lu_adc_codeocean_p023,MHC-I presentation,11.000968933105469
пациент,лёгкое,65,lu_adc_codeocean|lu_adc_codeocean_p024,MHC-I presentation,5.355415344238281
пациент,лёгкое,66,lu_adc_codeocean|lu_adc_codeocean_p027,MHC-I presentation,10.544273376464844
пациент,лёгкое,67,lu_adc_codeocean|lu_adc_codeocean_p031,MHC-I presentation,8.673168182373047
пациент,лёгкое,68,lu_adc_codeocean|lu_adc_codeocean_p032,MHC-I presentation,1.7596168518066406
пациент,лёгкое,69,lu_adc_codeocean|lu_adc_codeocean_p034,MHC-I presentation,13.832473754882812
пациент,лёгкое,70,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_2,MHC-I presentation,9.64969253540039
пациент,лёгкое,71,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_2,MHC-I presentation,9.616111755371094
пациент,лёгкое,72,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_3,MHC-I presentation,7.6858978271484375
пациент,лёгкое,73,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_3,MHC-I presentation,8.428703308105469
пациент,лёгкое,74,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_3,MHC-I presentation,8.438102722167969
пациент,лёгкое,75,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_4,MHC-I presentation,11.49258804321289
пациент,лёгкое,76,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_4,MHC-I presentation,11.449604034423828
пациент,лёгкое,77,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_4,MHC-I presentation,13.002365112304688
пациент,лёгкое,78,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_5,MHC-I presentation,5.368846893310547
пациент,лёгкое,79,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_5,MHC-I presentation,9.027782440185547
пациент,лёгкое,80,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_5,MHC-I presentation,5.994792938232422
пациент,лёгкое,81,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_7,MHC-I presentation,4.206960678100586
пациент,лёгкое,82,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_8,MHC-I presentation,8.228557586669922
пациент,лёгкое,83,lu_sclc_GSE150766|lu_sclc_GSE150766_GSM4558305,MHC-I presentation,-26.936922073364258
пациент,лёгкое,84,pan_GSE140819|pan_GSE140819_NSCLC14,MHC-I presentation,10.250110626220703
пациент,лёгкое,85,pan_GSE140819|pan_GSE140819_NSCLC14,MHC-I presentation,9.530143737792969
пациент,лёгкое,86,pan_GSE140819|pan_GSE140819_NSCLC14,MHC-I presentation,11.190357208251953
пациент,лёгкое,28,lu_HRA000154|lu_HRA000154_SSN05,NK activating ligands,-25.026195526123047
пациент,лёгкое,29,lu_HRA000154|lu_HRA000154_SSN11,NK activating ligands,-17.79094123840332
пациент,лёгкое,30,lu_HRA000154|lu_HRA000154_SSN27,NK activating ligands,-21.609712600708008
пациент,лёгкое,31,lu_HRA000154|lu_HRA000154_SSN28,NK activating ligands,-21.920669555664062
пациент,лёгкое,32,lu_HRA000154|lu_HRA000154_SSN29,NK activating ligands,-20.991830825805664
пациент,лёгкое,33,lu_HRA000154|lu_HRA000154_SSN30,NK activating ligands,-21.594938278198242
пациент,лёгкое,34,lu_adc_GSE123902|lu_adc_GSE123902_MSK_LX666,NK activating ligands,-11.085592269897461
пациент,лёгкое,35,lu_adc_GSE123902|lu_adc_GSE123902_MSK_LX255B,NK activating ligands,-0.16991806030273438
пациент,лёгкое,36,lu_adc_GSE123902|lu_adc_GSE123902_MSK_LX680,NK activating ligands,-8.056631088256836
пациент,лёгкое,37,lu_adc_GSE123902|lu_adc_GSE123902_MSK_LX681,NK activating ligands,-14.528260231018066
пациент,лёгкое,38,lu_adc_GSE131907|lu_adc_GSE131907_P1011,NK activating ligands,-9.771921157836914
пациент,лёгкое,39,lu_adc_GSE131907|lu_adc_GSE131907_P1058,NK activating ligands,0.6890697479248047
пациент,лёгкое,40,lu_adc_GSE131907|lu_adc_GSE131907_P1006,NK activating ligands,-24.2706298828125
пациент,лёгкое,41,lu_adc_GSE131907|lu_adc_GSE131907_P1012,NK activating ligands,-3.468191146850586
пациент,лёгкое,42,lu_adc_GSE131907|lu_adc_GSE131907_P1013,NK activating ligands,-10.200407028198242
пациент,лёгкое,43,lu_adc_GSE131907|lu_adc_GSE131907_P1015,NK activating ligands,-1.5178375244140625
пациент,лёгкое,44,lu_adc_GSE131907|lu_adc_GSE131907_P1028,NK activating ligands,-15.179719924926758
пациент,лёгкое,45,lu_adc_GSE131907|lu_adc_GSE131907_P1049,NK activating ligands,-16.255645751953125
пациент,лёгкое,46,lu_adc_GSE131907|lu_adc_GSE131907_P1051,NK activating ligands,-14.048731803894043
пациент,лёгкое,47,lu_adc_GSE131907|lu_adc_GSE131907_P0018,NK activating ligands,-12.517461776733398
пациент,лёгкое,48,lu_adc_GSE131907|lu_adc_GSE131907_P0019,NK activating ligands,-4.334571838378906
пациент,лёгкое,49,lu_adc_GSE131907|lu_adc_GSE131907_P0020,NK activating ligands,-0.1356658935546875
пациент,лёгкое,50,lu_adc_GSE131907|lu_adc_GSE131907_P0028,NK activating ligands,-17.413497924804688
пациент,лёгкое,51,lu_adc_GSE131907|lu_adc_GSE131907_P0031,NK activating ligands,-19.991134643554688
пациент,лёгкое,52,lu_adc_GSE131907|lu_adc_GSE131907_P3002,NK activating ligands,-20.286640167236328
пациент,лёгкое,53,lu_adc_GSE131907|lu_adc_GSE131907_P3003,NK activating ligands,-2.4607810974121094
пациент,лёгкое,54,lu_adc_GSE131907|lu_adc_GSE131907_P3004,NK activating ligands,-4.26338005065918
пациент,лёгкое,55,lu_adc_GSE131907|lu_adc_GSE131907_P3007,NK activating ligands,-13.703523635864258
пациент,лёгкое,56,lu_adc_GSE131907|lu_adc_GSE131907_P3012,NK activating ligands,-9.81893253326416
пациент,лёгкое,57,lu_adc_GSE131907|lu_adc_GSE131907_P3013,NK activating ligands,-14.498712539672852
пациент,лёгкое,58,lu_adc_GSE131907|lu_adc_GSE131907_P3016,NK activating ligands,-10.11712646484375
пациент,лёгкое,59,lu_adc_GSE131907|lu_adc_GSE131907_P3017,NK activating ligands,-20.447830200195312
пациент,лёгкое,60,lu_adc_GSE131907|lu_adc_GSE131907_P3019,NK activating ligands,-6.318504333496094
пациент,лёгкое,61,lu_adc_GSE146100|lu_adc_GSE146100_lung_immuno,NK activating ligands,-13.770686149597168
пациент,лёгкое,62,lu_adc_codeocean|lu_adc_codeocean_p018,NK activating ligands,-19.679508209228516
пациент,лёгкое,63,lu_adc_codeocean|lu_adc_codeocean_p019,NK activating ligands,-10.049967765808105
пациент,лёгкое,64,lu_adc_codeocean|lu_adc_codeocean_p023,NK activating ligands,-9.824304580688477
пациент,лёгкое,65,lu_adc_codeocean|lu_adc_codeocean_p024,NK activating ligands,-17.018590927124023
пациент,лёгкое,66,lu_adc_codeocean|lu_adc_codeocean_p027,NK activating ligands,-7.843057632446289
пациент,лёгкое,67,lu_adc_codeocean|lu_adc_codeocean_p031,NK activating ligands,-23.564096450805664
пациент,лёгкое,68,lu_adc_codeocean|lu_adc_codeocean_p032,NK activating ligands,-9.136574745178223
пациент,лёгкое,69,lu_adc_codeocean|lu_adc_codeocean_p034,NK activating ligands,-11.442885398864746
пациент,лёгкое,70,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_2,NK activating ligands,-19.76950454711914
пациент,лёгкое,71,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_2,NK activating ligands,-24.07989501953125
пациент,лёгкое,72,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_3,NK activating ligands,-6.635505676269531
пациент,лёгкое,73,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_3,NK activating ligands,-5.44406795501709
пациент,лёгкое,74,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_3,NK activating ligands,-5.975982666015625
пациент,лёгкое,75,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_4,NK activating ligands,0.7199687957763672
пациент,лёгкое,76,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_4,NK activating ligands,2.357349395751953
пациент,лёгкое,77,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_4,NK activating ligands,2.8032989501953125
пациент,лёгкое,78,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_5,NK activating ligands,-21.303462982177734
пациент,лёгкое,79,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_5,NK activating ligands,-24.186006546020508
пациент,лёгкое,80,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_5,NK activating ligands,-14.361700057983398
пациент,лёгкое,81,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_7,NK activating ligands,-19.895092010498047
пациент,лёгкое,82,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_8,NK activating ligands,-2.8032989501953125
пациент,лёгкое,83,lu_sclc_GSE150766|lu_sclc_GSE150766_GSM4558305,NK activating ligands,-23.377389907836914
пациент,лёгкое,84,pan_GSE140819|pan_GSE140819_NSCLC14,NK activating ligands,-11.223942756652832
пациент,лёгкое,85,pan_GSE140819|pan_GSE140819_NSCLC14,NK activating ligands,-11.566461563110352
пациент,лёгкое,86,pan_GSE140819|pan_GSE140819_NSCLC14,NK activating ligands,-8.698691368103027
пациент,лёгкое,28,lu_HRA000154|lu_HRA000154_SSN05,Necroptosis executioners,-29.115625381469727
пациент,лёгкое,29,lu_HRA000154|lu_HRA000154_SSN11,Necroptosis executioners,-19.67547607421875
пациент,лёгкое,30,lu_HRA000154|lu_HRA000154_SSN27,Necroptosis executioners,-20.74871063232422
пациент,лёгкое,31,lu_HRA000154|lu_HRA000154_SSN28,Necroptosis executioners,-17.2926082611084
пациент,лёгкое,32,lu_HRA000154|lu_HRA000154_SSN29,Necroptosis executioners,-20.363204956054688
пациент,лёгкое,33,lu_HRA000154|lu_HRA000154_SSN30,Necroptosis executioners,-21.602998733520508
пациент,лёгкое,34,lu_adc_GSE123902|lu_adc_GSE123902_MSK_LX666,Necroptosis executioners,-8.912261962890625
пациент,лёгкое,35,lu_adc_GSE123902|lu_adc_GSE123902_MSK_LX255B,Necroptosis executioners,-7.994842529296875
пациент,лёгкое,36,lu_adc_GSE123902|lu_adc_GSE123902_MSK_LX680,Necroptosis executioners,-12.792825698852539
пациент,лёгкое,37,lu_adc_GSE123902|lu_adc_GSE123902_MSK_LX681,Necroptosis executioners,-5.042449951171875
пациент,лёгкое,38,lu_adc_GSE131907|lu_adc_GSE131907_P1011,Necroptosis executioners,-10.060714721679688
пациент,лёгкое,39,lu_adc_GSE131907|lu_adc_GSE131907_P1058,Necroptosis executioners,-7.782613754272461
пациент,лёгкое,40,lu_adc_GSE131907|lu_adc_GSE131907_P1006,Necroptosis executioners,-22.776968002319336
пациент,лёгкое,41,lu_adc_GSE131907|lu_adc_GSE131907_P1012,Necroptosis executioners,-2.9832935333251953
пациент,лёгкое,42,lu_adc_GSE131907|lu_adc_GSE131907_P1013,Necroptosis executioners,-10.542928695678711
пациент,лёгкое,43,lu_adc_GSE131907|lu_adc_GSE131907_P1015,Necroptosis executioners,-5.223777770996094
пациент,лёгкое,44,lu_adc_GSE131907|lu_adc_GSE131907_P1028,Necroptosis executioners,-2.159900665283203
пациент,лёгкое,45,lu_adc_GSE131907|lu_adc_GSE131907_P1049,Necroptosis executioners,-17.019933700561523
пациент,лёгкое,46,lu_adc_GSE131907|lu_adc_GSE131907_P1051,Necroptosis executioners,-14.102460861206055
пациент,лёгкое,47,lu_adc_GSE131907|lu_adc_GSE131907_P0018,Necroptosis executioners,-17.682138442993164
пациент,лёгкое,48,lu_adc_GSE131907|lu_adc_GSE131907_P0019,Necroptosis executioners,-18.825220108032227
пациент,лёгкое,49,lu_adc_GSE131907|lu_adc_GSE131907_P0020,Necroptosis executioners,-8.945844650268555
пациент,лёгкое,50,lu_adc_GSE131907|lu_adc_GSE131907_P0028,Necroptosis executioners,-10.188318252563477
пациент,лёгкое,51,lu_adc_GSE131907|lu_adc_GSE131907_P0031,Necroptosis executioners,-29.118310928344727
пациент,лёгкое,52,lu_adc_GSE131907|lu_adc_GSE131907_P3002,Necroptosis executioners,-18.25704002380371
пациент,лёгкое,53,lu_adc_GSE131907|lu_adc_GSE131907_P3003,Necroptosis executioners,-13.246828079223633
пациент,лёгкое,54,lu_adc_GSE131907|lu_adc_GSE131907_P3004,Necroptosis executioners,-6.651618957519531
пациент,лёгкое,55,lu_adc_GSE131907|lu_adc_GSE131907_P3007,Necroptosis executioners,-9.519397735595703
пациент,лёгкое,56,lu_adc_GSE131907|lu_adc_GSE131907_P3012,Necroptosis executioners,-10.536212921142578
пациент,лёгкое,57,lu_adc_GSE131907|lu_adc_GSE131907_P3013,Necroptosis executioners,-7.7288818359375
пациент,лёгкое,58,lu_adc_GSE131907|lu_adc_GSE131907_P3016,Necroptosis executioners,-6.646247863769531
пациент,лёгкое,59,lu_adc_GSE131907|lu_adc_GSE131907_P3017,Necroptosis executioners,-23.808563232421875
пациент,лёгкое,60,lu_adc_GSE131907|lu_adc_GSE131907_P3019,Necroptosis executioners,-15.792228698730469
пациент,лёгкое,61,lu_adc_GSE146100|lu_adc_GSE146100_lung_immuno,Necroptosis executioners,-22.30818748474121
пациент,лёгкое,62,lu_adc_codeocean|lu_adc_codeocean_p018,Necroptosis executioners,-17.898399353027344
пациент,лёгкое,63,lu_adc_codeocean|lu_adc_codeocean_p019,Necroptosis executioners,-28.734149932861328
пациент,лёгкое,64,lu_adc_codeocean|lu_adc_codeocean_p023,Necroptosis executioners,-3.2667102813720703
пациент,лёгкое,65,lu_adc_codeocean|lu_adc_codeocean_p024,Necroptosis executioners,-16.30399513244629
пациент,лёгкое,66,lu_adc_codeocean|lu_adc_codeocean_p027,Necroptosis executioners,-19.080434799194336
пациент,лёгкое,67,lu_adc_codeocean|lu_adc_codeocean_p031,Necroptosis executioners,-22.99860191345215
пациент,лёгкое,68,lu_adc_codeocean|lu_adc_codeocean_p032,Necroptosis executioners,-14.098432540893555
пациент,лёгкое,69,lu_adc_codeocean|lu_adc_codeocean_p034,Necroptosis executioners,-2.0430374145507812
пациент,лёгкое,70,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_2,Necroptosis executioners,-13.92918586730957
пациент,лёгкое,71,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_2,Necroptosis executioners,-19.512950897216797
пациент,лёгкое,72,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_3,Necroptosis executioners,-7.953205108642578
пациент,лёгкое,73,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_3,Necroptosis executioners,-11.374382019042969
пациент,лёгкое,74,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_3,Necroptosis executioners,-11.159469604492188
пациент,лёгкое,75,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_4,Necroptosis executioners,-6.783258438110352
пациент,лёгкое,76,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_4,Necroptosis executioners,-6.25
пациент,лёгкое,77,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_4,Necroptosis executioners,-11.879432678222656
пациент,лёгкое,78,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_5,Necroptosis executioners,-2.049755096435547
пациент,лёгкое,79,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_5,Necroptosis executioners,-6.018964767456055
пациент,лёгкое,80,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_5,Necroptosis executioners,-1.8791618347167969
пациент,лёгкое,81,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_7,Necroptosis executioners,-17.24022102355957
пациент,лёгкое,82,lu_nsclc_pan_blueprint_lung|pan_bluprint_lung_8,Necroptosis executioners,3.516551971435547
пациент,лёгкое,83,lu_sclc_GSE150766|lu_sclc_GSE150766_GSM4558305,Necroptosis executioners,-24.37002944946289
пациент,лёгкое,84,pan_GSE140819|pan_GSE140819_NSCLC14,Necroptosis executioners,-8.160058975219727
пациент,лёгкое,85,pan_GSE140819|pan_GSE140819_NSCLC14,Necroptosis executioners,-4.463518142700195
пациент,лёгкое,86,pan_GSE140819|pan_GSE140819_NSCLC14,Necroptosis executioners,-10.679935455322266
пациент,лёгкое,28,lu_HRA000154|lu_HRA000154_SSN05,Necroptosis initiators,24.438533782958984
пациент,лёгкое,29,lu_HRA000154|lu_HRA000154_SSN11,Necroptosis initiators,26.512466430664062
пациент,лёгкое,30,lu_HRA000154|lu_HRA000154_SSN27,Necroptosis initiators,18.412853240966797
пациент,лёгкое,31,lu_HRA000154|lu_HRA000154_SSN28,Necroptosis initiators,24.202129364013672
пациент,лёгкое,32,lu_HRA000154|lu_HRA000154_SSN29,Necroptosis initiators,16.05953025817871
пациент,лёгкое,33,lu_HRA000154|lu_HRA000154_SSN30,Necroptosis initiators,18.563291549682617
пациент,лёгкое,34,lu_adc_GSE123902|lu_adc_GSE123902_MSK_LX666,Necroptosis initiators,0.6205673217773438
пациент,лёгкое,35,lu_adc_GSE123902|lu_adc_GSE123902_MSK_LX255B,Necroptosis initiators,0.3250579833984375
пациент,лёгкое,36,lu_adc_GSE123902|lu_adc_GSE123902_MSK_LX680,Necroptosis initiators,18.754032135009766
пациент,лёгкое,37,lu_adc_GSE123902|lu_adc_GSE123902_MSK_LX681,Necroptosis initiators,13.97216796875
пациент,лёгкое,38,lu_adc_GSE131907|lu_adc_GSE131907_P1011,Necroptosis initiators,20.647968292236328
пациент,лёгкое,39,lu_adc_GSE131907|lu_adc_GSE131907_P1058,Necroptosis initiators,21.740009307861328
пациент,лёгкое,40,lu_adc_GSE131907|lu_adc_GSE131907_P1006,Necroptosis initiators,11.35557746887207
пациент,лёгкое,41,lu_adc_GSE131907|lu_adc_GSE131907_P1012,Necroptosis initiators,25.88517951965332
пациент,лёгкое,42,lu_adc_GSE131907|lu_adc_GSE131907_P1013,Necroptosis initiators,7.016975402832031
пациент,лёгкое,43,lu_adc_GSE131907|lu_adc_GSE131907_P1015,Necroptosis initiators,22.31893539428711
пациент,лёгкое,44,lu_adc_GSE131907|lu_adc_GSE131907_P1028,Necroptosis initiators,14.195144653320312
пациент,лёгкое,45,lu_adc_GSE131907|lu_adc_GSE131907_P1049,Necroptosis initiators,0.0
пациент,лёгкое,46,lu_adc_GSE131907|lu_adc_GSE131907_P1051,Necroptosis initiators,27.385555267333984
пациент,лёгкое,47,lu_adc_GSE131907|lu_adc_GSE131907_P0018,Necroptosis initiators,9.679237365722656
